,season,round,driver,driver_points,driver_wins,driver_standings_pos
11072,2018,1,kevin_magnussen,0.0,0.0,0.0
11073,2018,1,gasly,0.0,0.0,0.0
11074,2018,1,ericsson,0.0,0.0,0.0
11075,2018,1,sirotkin,0.0,0.0,0.0
11076,2018,2,vettel,25.0,1.0,1.0
11077,2018,2,hamilton,18.0,0.0,2.0
11078,2018,2,bottas,4.0,0.0,8.0
11079,2018,2,alonso,10.0,0.0,5.0
11080,2018,2,raikkonen,15.0,0.0,3.0
11081,2018,2,hulkenberg,6.0,0.0,7.0
11082,2018,2,gasly,0.0,0.0,18.0
11083,2018,2,ricciardo,12.0,0.0,4.0
11084,2018,2,kevin_magnussen,0.0,0.0,17.0
11085,2018,2,max_verstappen,8.0,0.0,6.0
11086,2018,2,vandoorne,2.0,0.0,9.0
11087,2018,2,ericsson,0.0,0.0,19.0
11088,2018,2,sainz,1.0,0.0,10.0
11089,2018,2,ocon,0.0,0.0,12.0
11090,2018,2,perez,0.0,0.0,11.0
11091,2018,2,leclerc,0.0,0.0,13.0
11092,2018,2,grosjean,0.0,0.0,16.0
11093,2018,2,stroll,0.0,0.0,14.0
11094,2018,2,brendon_hartley,0.0,0.0,15.0
11095,2018,2,sirotkin,0.0,0.0,20.0
11096,2018,3,vettel,50.0,2.0,1.0
11097,2018,3,hamilton,33.0,0.0,2.0
11098,2018,3,bottas,22.0,0.0,3.0
11099,2018,3,ricciardo,12.0,0.0,8.0
11100,2018,3,raikkonen,15.0,0.0,5.0
11101,2018,3,alonso,16.0,0.0,4.0
11102,2018,3,hulkenberg,14.0,0.0,6.0
11103,2018,3,max_verstappen,8.0,0.0,10.0
11104,2018,3,gasly,12.0,0.0,7.0
11105,2018,3,kevin_magnussen,10.0,0.0,9.0
11106,2018,3,vandoorne,6.0,0.0,11.0
11107,2018,3,sainz,1.0,0.0,13.0
11108,2018,3,ericsson,2.0,0.0,12.0
11109,2018,3,ocon,1.0,0.0,14.0
11110,2018,3,perez,0.0,0.0,15.0
11111,2018,3,leclerc,0.0,0.0,16.0
11112,2018,3,grosjean,0.0,0.0,17.0
11113,2018,3,stroll,0.0,0.0,18.0
11114,2018,3,sirotkin,0.0,0.0,20.0
11115,2018,3,brendon_hartley,0.0,0.0,19.0
11116,2018,4,hamilton,45.0,0.0,2.0
11117,2018,4,vettel,54.0,2.0,1.0
11118,2018,4,raikkonen,30.0,0.0,5.0
11119,2018,4,bottas,40.0,0.0,3.0
11120,2018,4,ricciardo,37.0,1.0,4.0
11121,2018,4,alonso,22.0,0.0,6.0
11122,2018,4,hulkenberg,22.0,0.0,7.0
11123,2018,4,max_verstappen,18.0,0.0,8.0
11124,2018,4,perez,0.0,0.0,15.0
11125,2018,4,sainz,3.0,0.0,12.0
11126,2018,4,gasly,12.0,0.0,9.0
11127,2018,4,kevin_magnussen,11.0,0.0,10.0
11128,2018,4,leclerc,0.0,0.0,16.0
11129,2018,4,vandoorne,6.0,0.0,11.0
11130,2018,4,stroll,0.0,0.0,18.0
11131,2018,4,ericsson,2.0,0.0,13.0
11132,2018,4,ocon,1.0,0.0,14.0
11133,2018,4,brendon_hartley,0.0,0.0,20.0
11134,2018,4,grosjean,0.0,0.0,17.0
11135,2018,4,sirotkin,0.0,0.0,19.0
11136,2018,5,hamilton,70.0,1.0,1.0
11137,2018,5,vettel,66.0,2.0,2.0
11138,2018,5,bottas,40.0,0.0,4.0
11139,2018,5,raikkonen,48.0,0.0,3.0
11140,2018,5,ricciardo,37.0,1.0,5.0
11141,2018,5,max_verstappen,18.0,0.0,8.0
11142,2018,5,alonso,28.0,0.0,6.0
11143,2018,5,hulkenberg,22.0,0.0,7.0
11144,2018,5,kevin_magnussen,11.0,0.0,12.0
11145,2018,5,sainz,13.0,0.0,10.0
11146,2018,5,perez,15.0,0.0,9.0
11147,2018,5,gasly,12.0,0.0,11.0
11148,2018,5,leclerc,8.0,0.0,13.0
11149,2018,5,vandoorne,8.0,0.0,14.0
11150,2018,5,stroll,4.0,0.0,15.0
11151,2018,5,ericsson,2.0,0.0,16.0
11152,2018,5,ocon,1.0,0.0,17.0
11153,2018,5,brendon_hartley,1.0,0.0,18.0
11154,2018,5,grosjean,0.0,0.0,19.0
11155,2018,5,sirotkin,0.0,0.0,20.0
11156,2018,6,hamilton,95.0,2.0,1.0
11157,2018,6,vettel,78.0,2.0,2.0
11158,2018,6,ricciardo,47.0,1.0,5.0
11159,2018,6,bottas,58.0,0.0,3.0
11160,2018,6,raikkonen,48.0,0.0,4.0
11161,2018,6,max_verstappen,33.0,0.0,6.0
11162,2018,6,alonso,32.0,0.0,7.0
11163,2018,6,hulkenberg,22.0,0.0,8.0
11164,2018,6,sainz,19.0,0.0,10.0
11165,2018,6,kevin_magnussen,19.0,0.0,9.0
11166,2018,6,gasly,12.0,0.0,12.0
11167,2018,6,perez,17.0,0.0,11.0
11168,2018,6,ocon,1.0,0.0,17.0
11169,2018,6,leclerc,9.0,0.0,13.0
11170,2018,6,vandoorne,8.0,0.0,14.0
11171,2018,6,stroll,4.0,0.0,15.0
11172,2018,6,ericsson,2.0,0.0,16.0
11173,2018,6,brendon_hartley,1.0,0.0,18.0
11174,2018,6,grosjean,0.0,0.0,19.0
11175,2018,6,sirotkin,0.0,0.0,20.0
11176,2018,7,vettel,96.0,2.0,2.0
11177,2018,7,hamilton,110.0,2.0,1.0
11178,2018,7,bottas,68.0,0.0,4.0
11179,2018,7,ricciardo,72.0,2.0,3.0
11180,2018,7,raikkonen,60.0,0.0,5.0
11181,2018,7,max_verstappen,35.0,0.0,6.0
11182,2018,7,alonso,32.0,0.0,7.0
11183,2018,7,hulkenberg,26.0,0.0,8.0
11184,2018,7,sainz,20.0,0.0,9.0
11185,2018,7,kevin_magnussen,19.0,0.0,10.0
11186,2018,7,gasly,18.0,0.0,11.0
11187,2018,7,perez,17.0,0.0,12.0
11188,2018,7,ocon,9.0,0.0,13.0
11189,2018,7,leclerc,9.0,0.0,14.0
11190,2018,7,vandoorne,8.0,0.0,15.0
11191,2018,7,stroll,4.0,0.0,16.0
11192,2018,7,ericsson,2.0,0.0,17.0
11193,2018,7,brendon_hartley,1.0,0.0,18.0
11194,2018,7,grosjean,0.0,0.0,19.0
11195,2018,7,sirotkin,0.0,0.0,20.0
11196,2018,8,hamilton,120.0,2.0,2.0
11197,2018,8,vettel,121.0,3.0,1.0
11198,2018,8,ricciardo,84.0,2.0,4.0
11199,2018,8,bottas,86.0,0.0,3.0
11200,2018,8,raikkonen,68.0,0.0,5.0
11201,2018,8,max_verstappen,50.0,0.0,6.0
11202,2018,8,hulkenberg,32.0,0.0,8.0
11203,2018,8,alonso,32.0,0.0,7.0
11204,2018,8,sainz,24.0,0.0,9.0
11205,2018,8,kevin_magnussen,19.0,0.0,10.0
11206,2018,8,gasly,18.0,0.0,11.0
11207,2018,8,perez,17.0,0.0,12.0
11208,2018,8,ocon,11.0,0.0,13.0
11209,2018,8,leclerc,10.0,0.0,14.0
11210,2018,8,vandoorne,8.0,0.0,15.0
11211,2018,8,stroll,4.0,0.0,16.0
11212,2018,8,ericsson,2.0,0.0,17.0
11213,2018,8,brendon_hartley,1.0,0.0,18.0
11214,2018,8,grosjean,0.0,0.0,19.0
11215,2018,8,sirotkin,0.0,0.0,20.0
11216,2018,9,vettel,131.0,3.0,2.0
11217,2018,9,hamilton,145.0,3.0,1.0
11218,2018,9,raikkonen,83.0,0.0,5.0
11219,2018,9,ricciardo,96.0,2.0,3.0
11220,2018,9,max_verstappen,68.0,0.0,6.0
11221,2018,9,bottas,92.0,0.0,4.0
11222,2018,9,kevin_magnussen,27.0,0.0,10.0
11223,2018,9,alonso,32.0,0.0,8.0
11224,2018,9,hulkenberg,34.0,0.0,7.0
11225,2018,9,sainz,28.0,0.0,9.0
11226,2018,9,perez,17.0,0.0,12.0
11227,2018,9,ocon,11.0,0.0,13.0
11228,2018,9,gasly,18.0,0.0,11.0
11229,2018,9,leclerc,11.0,0.0,14.0
11230,2018,9,grosjean,0.0,0.0,19.0
11231,2018,9,vandoorne,8.0,0.0,15.0
11232,2018,9,stroll,4.0,0.0,16.0
11233,2018,9,ericsson,2.0,0.0,17.0
11234,2018,9,brendon_hartley,1.0,0.0,18.0
11235,2018,9,sirotkin,0.0,0.0,20.0
11236,2018,10,vettel,146.0,3.0,1.0
11237,2018,10,hamilton,145.0,3.0,2.0
11238,2018,10,raikkonen,101.0,0.0,3.0
11239,2018,10,ricciardo,96.0,2.0,4.0
11240,2018,10,bottas,92.0,0.0,6.0
11241,2018,10,max_verstappen,93.0,1.0,5.0
11242,2018,10,hulkenberg,34.0,0.0,9.0
11243,2018,10,alonso,36.0,0.0,8.0
11244,2018,10,kevin_magnussen,37.0,0.0,7.0
11245,2018,10,sainz,28.0,0.0,10.0
11246,2018,10,ocon,19.0,0.0,12.0
11247,2018,10,perez,23.0,0.0,11.0
11248,2018,10,gasly,18.0,0.0,13.0
11249,2018,10,leclerc,13.0,0.0,14.0
11250,2018,10,grosjean,12.0,0.0,15.0
11251,2018,10,vandoorne,8.0,0.0,16.0
11252,2018,10,stroll,4.0,0.0,17.0
11253,2018,10,ericsson,3.0,0.0,18.0
11254,2018,10,brendon_hartley,1.0,0.0,19.0
11255,2018,10,sirotkin,0.0,0.0,20.0
11256,2018,11,hamilton,163.0,3.0,2.0
11257,2018,11,vettel,171.0,4.0,1.0
11258,2018,11,raikkonen,116.0,0.0,3.0
11259,2018,11,bottas,104.0,0.0,5.0
11260,2018,11,ricciardo,106.0,2.0,4.0
11261,2018,11,max_verstappen,93.0,1.0,6.0
11262,2018,11,hulkenberg,42.0,0.0,7.0
11263,2018,11,alonso,40.0,0.0,8.0
11264,2018,11,kevin_magnussen,39.0,0.0,9.0
11265,2018,11,perez,24.0,0.0,12.0
11266,2018,11,ocon,25.0,0.0,11.0
11267,2018,11,sainz,28.0,0.0,10.0
11268,2018,11,grosjean,12.0,0.0,15.0
11269,2018,11,gasly,18.0,0.0,13.0
11270,2018,11,leclerc,13.0,0.0,14.0
11271,2018,11,vandoorne,8.0,0.0,16.0
11272,2018,11,ericsson,3.0,0.0,18.0
11273,2018,11,stroll,4.0,0.0,17.0
11274,2018,11,brendon_hartley,1.0,0.0,19.0
11275,2018,11,sirotkin,0.0,0.0,20.0
11276,2018,12,hamilton,188.0,4.0,1.0
11277,2018,12,vettel,171.0,4.0,2.0
11278,2018,12,raikkonen,131.0,0.0,3.0
11279,2018,12,bottas,122.0,0.0,4.0
11280,2018,12,ricciardo,106.0,2.0,5.0
11281,2018,12,max_verstappen,105.0,1.0,6.0
11282,2018,12,hulkenberg,52.0,0.0,7.0
11283,2018,12,kevin_magnussen,39.0,0.0,9.0
11284,2018,12,alonso,40.0,0.0,8.0
11285,2018,12,perez,30.0,0.0,10.0
11286,2018,12,sainz,28.0,0.0,12.0
11287,2018,12,ocon,29.0,0.0,11.0
11288,2018,12,gasly,18.0,0.0,14.0
11289,2018,12,grosjean,20.0,0.0,13.0
11290,2018,12,leclerc,13.0,0.0,15.0
11291,2018,12,vandoorne,8.0,0.0,16.0
11292,2018,12,ericsson,5.0,0.0,17.0
11293,2018,12,stroll,4.0,0.0,18.0
11294,2018,12,brendon_hartley,2.0,0.0,19.0
11295,2018,12,sirotkin,0.0,0.0,20.0
11296,2018,13,hamilton,213.0,5.0,1.0
11297,2018,13,vettel,189.0,4.0,2.0
11298,2018,13,raikkonen,146.0,0.0,3.0
11299,2018,13,bottas,132.0,0.0,4.0
11300,2018,13,max_verstappen,105.0,1.0,6.0
11301,2018,13,ricciardo,118.0,2.0,5.0
11302,2018,13,hulkenberg,52.0,0.0,7.0
11303,2018,13,kevin_magnussen,45.0,0.0,8.0
11304,2018,13,alonso,44.0,0.0,9.0
11305,2018,13,perez,30.0,0.0,10.0
11306,2018,13,ocon,29.0,0.0,12.0
11307,2018,13,sainz,30.0,0.0,11.0
11308,2018,13,gasly,26.0,0.0,13.0
11309,2018,13,grosjean,21.0,0.0,14.0
11310,2018,13,leclerc,13.0,0.0,15.0
11311,2018,13,vandoorne,8.0,0.0,16.0
11312,2018,13,ericsson,5.0,0.0,17.0
11313,2018,13,stroll,4.0,0.0,18.0
11314,2018,13,brendon_hartley,2.0,0.0,19.0
11315,2018,13,sirotkin,0.0,0.0,20.0
11316,2018,14,hamilton,231.0,5.0,1.0
11317,2018,14,vettel,214.0,5.0,2.0
11318,2018,14,raikkonen,146.0,0.0,3.0
11319,2018,14,bottas,144.0,0.0,4.0
11320,2018,14,max_verstappen,120.0,1.0,5.0
11321,2018,14,ricciardo,118.0,2.0,6.0
11322,2018,14,hulkenberg,52.0,0.0,7.0
11323,2018,14,kevin_magnussen,49.0,0.0,8.0
11324,2018,14,perez,40.0,0.0,10.0
11325,2018,14,ocon,37.0,0.0,11.0
11326,2018,14,alonso,44.0,0.0,9.0
11327,2018,14,sainz,30.0,0.0,12.0
11328,2018,14,gasly,28.0,0.0,13.0
11329,2018,14,grosjean,27.0,0.0,14.0
11330,2018,14,leclerc,13.0,0.0,15.0
11331,2018,14,vandoorne,8.0,0.0,16.0
11332,2018,14,stroll,4.0,0.0,18.0
11333,2018,14,ericsson,6.0,0.0,17.0
11334,2018,14,brendon_hartley,2.0,0.0,19.0
11335,2018,14,sirotkin,0.0,0.0,20.0
11336,2018,15,hamilton,256.0,6.0,1.0
11337,2018,15,vettel,226.0,5.0,2.0
11338,2018,15,raikkonen,164.0,0.0,3.0
11339,2018,15,bottas,159.0,0.0,4.0
11340,2018,15,max_verstappen,130.0,1.0,5.0
11341,2018,15,ricciardo,118.0,2.0,6.0
11342,2018,15,hulkenberg,52.0,0.0,7.0
11343,2018,15,alonso,44.0,0.0,11.0
11344,2018,15,kevin_magnussen,49.0,0.0,8.0
11345,2018,15,perez,46.0,0.0,9.0
11346,2018,15,ocon,45.0,0.0,10.0
11347,2018,15,sainz,34.0,0.0,12.0
11348,2018,15,gasly,28.0,0.0,13.0
11349,2018,15,grosjean,27.0,0.0,14.0
11350,2018,15,leclerc,13.0,0.0,15.0
11351,2018,15,vandoorne,8.0,0.0,16.0
11352,2018,15,stroll,6.0,0.0,17.0
11353,2018,15,ericsson,6.0,0.0,18.0
11354,2018,15,brendon_hartley,2.0,0.0,19.0
11355,2018,15,sirotkin,1.0,0.0,20.0
11356,2018,16,hamilton,281.0,7.0,1.0
11357,2018,16,vettel,241.0,5.0,2.0
11358,2018,16,bottas,171.0,0.0,4.0
11359,2018,16,raikkonen,174.0,0.0,3.0
11360,2018,16,max_verstappen,148.0,1.0,5.0
11361,2018,16,ricciardo,126.0,2.0,6.0
11362,2018,16,kevin_magnussen,49.0,0.0,9.0
11363,2018,16,hulkenberg,53.0,0.0,7.0
11364,2018,16,alonso,50.0,0.0,8.0
11365,2018,16,perez,46.0,0.0,10.0
11366,2018,16,ocon,45.0,0.0,11.0
11367,2018,16,sainz,38.0,0.0,12.0
11368,2018,16,gasly,28.0,0.0,13.0
11369,2018,16,grosjean,27.0,0.0,14.0
11370,2018,16,leclerc,15.0,0.0,15.0
11371,2018,16,vandoorne,8.0,0.0,16.0
11372,2018,16,stroll,6.0,0.0,17.0
11373,2018,16,ericsson,6.0,0.0,18.0
11374,2018,16,brendon_hartley,2.0,0.0,19.0
11375,2018,16,sirotkin,1.0,0.0,20.0
11376,2018,17,hamilton,306.0,8.0,1.0
11377,2018,17,vettel,256.0,5.0,2.0
11378,2018,17,bottas,189.0,0.0,3.0
11379,2018,17,raikkonen,186.0,0.0,4.0
11380,2018,17,max_verstappen,158.0,1.0,5.0
11381,2018,17,ricciardo,134.0,2.0,6.0
11382,2018,17,perez,47.0,0.0,10.0
11383,2018,17,kevin_magnussen,53.0,0.0,7.0
11384,2018,17,hulkenberg,53.0,0.0,8.0
11385,2018,17,alonso,50.0,0.0,9.0
11386,2018,17,ocon,47.0,0.0,11.0
11387,2018,17,sainz,38.0,0.0,12.0
11388,2018,17,grosjean,27.0,0.0,14.0
11389,2018,17,gasly,28.0,0.0,13.0
11390,2018,17,leclerc,21.0,0.0,15.0
11391,2018,17,vandoorne,8.0,0.0,16.0
11392,2018,17,stroll,6.0,0.0,17.0
11393,2018,17,ericsson,6.0,0.0,18.0
11394,2018,17,brendon_hartley,2.0,0.0,19.0
11395,2018,17,sirotkin,1.0,0.0,20.0
11396,2018,18,hamilton,331.0,9.0,1.0
11397,2018,18,vettel,264.0,5.0,2.0
11398,2018,18,raikkonen,196.0,0.0,4.0
11399,2018,18,bottas,207.0,0.0,3.0
11400,2018,18,max_verstappen,173.0,1.0,5.0
11401,2018,18,ricciardo,146.0,2.0,6.0
11402,2018,18,hulkenberg,53.0,0.0,9.0
11403,2018,18,perez,53.0,0.0,7.0
11404,2018,18,kevin_magnussen,53.0,0.0,8.0
11405,2018,18,alonso,50.0,0.0,10.0
11406,2018,18,ocon,49.0,0.0,11.0
11407,2018,18,sainz,39.0,0.0,12.0
11408,2018,18,grosjean,31.0,0.0,13.0
11409,2018,18,gasly,28.0,0.0,14.0
11410,2018,18,leclerc,21.0,0.0,15.0
11411,2018,18,vandoorne,8.0,0.0,16.0
11412,2018,18,ericsson,6.0,0.0,18.0
11413,2018,18,stroll,6.0,0.0,17.0
11414,2018,18,brendon_hartley,2.0,0.0,19.0
11415,2018,18,sirotkin,1.0,0.0,20.0
11416,2018,19,hamilton,346.0,9.0,1.0
11417,2018,19,vettel,276.0,5.0,2.0
11418,2018,19,raikkonen,221.0,1.0,3.0
11419,2018,19,bottas,217.0,0.0,4.0
11420,2018,19,max_verstappen,191.0,1.0,5.0
11421,2018,19,ricciardo,146.0,2.0,6.0
11422,2018,19,hulkenberg,61.0,0.0,7.0
11423,2018,19,perez,57.0,0.0,8.0
11424,2018,19,kevin_magnussen,53.0,0.0,9.0
11425,2018,19,alonso,50.0,0.0,10.0
11426,2018,19,ocon,49.0,0.0,11.0
11427,2018,19,sainz,45.0,0.0,12.0
11428,2018,19,grosjean,31.0,0.0,13.0
11429,2018,19,gasly,28.0,0.0,14.0
11430,2018,19,leclerc,21.0,0.0,15.0
11431,2018,19,vandoorne,8.0,0.0,16.0
11432,2018,19,ericsson,7.0,0.0,17.0
11433,2018,19,stroll,6.0,0.0,18.0
11434,2018,19,brendon_hartley,4.0,0.0,19.0
11435,2018,19,sirotkin,1.0,0.0,20.0
11436,2018,20,hamilton,358.0,9.0,1.0
11437,2018,20,vettel,294.0,5.0,2.0
11438,2018,20,raikkonen,236.0,1.0,3.0
11439,2018,20,bottas,227.0,0.0,4.0
11440,2018,20,max_verstappen,216.0,2.0,5.0
11441,2018,20,ricciardo,146.0,2.0,6.0
11442,2018,20,hulkenberg,69.0,0.0,7.0
11443,2018,20,perez,57.0,0.0,8.0
11444,2018,20,kevin_magnussen,53.0,0.0,9.0
11445,2018,20,alonso,50.0,0.0,10.0
11446,2018,20,ocon,49.0,0.0,11.0
11447,2018,20,sainz,45.0,0.0,12.0
11448,2018,20,grosjean,31.0,0.0,13.0
11449,2018,20,leclerc,27.0,0.0,15.0
11450,2018,20,gasly,29.0,0.0,14.0
11451,2018,20,vandoorne,12.0,0.0,16.0
11452,2018,20,ericsson,9.0,0.0,17.0
11453,2018,20,stroll,6.0,0.0,18.0
11454,2018,20,brendon_hartley,4.0,0.0,19.0
11455,2018,20,sirotkin,1.0,0.0,20.0
11456,2018,21,hamilton,383.0,10.0,1.0
11457,2018,21,vettel,302.0,5.0,2.0
11458,2018,21,raikkonen,251.0,1.0,3.0
11459,2018,21,max_verstappen,234.0,2.0,5.0
11460,2018,21,bottas,237.0,0.0,4.0
11461,2018,21,ricciardo,158.0,2.0,6.0
11462,2018,21,hulkenberg,69.0,0.0,7.0
11463,2018,21,perez,58.0,0.0,8.0
11464,2018,21,kevin_magnussen,55.0,0.0,9.0
11465,2018,21,sainz,45.0,0.0,12.0
11466,2018,21,alonso,50.0,0.0,10.0
11467,2018,21,ocon,49.0,0.0,11.0
11468,2018,21,leclerc,33.0,0.0,14.0
11469,2018,21,grosjean,35.0,0.0,13.0
11470,2018,21,gasly,29.0,0.0,15.0
11471,2018,21,vandoorne,12.0,0.0,16.0
11472,2018,21,ericsson,9.0,0.0,17.0
11473,2018,21,stroll,6.0,0.0,18.0
11474,2018,21,brendon_hartley,4.0,0.0,19.0
11475,2018,21,sirotkin,1.0,0.0,20.0
11476,2019,1,bottas,0.0,0.0,0.0
11477,2019,1,hamilton,0.0,0.0,0.0
11478,2019,1,max_verstappen,0.0,0.0,0.0
11479,2019,1,vettel,0.0,0.0,0.0
11480,2019,1,leclerc,0.0,0.0,0.0
11481,2019,1,kevin_magnussen,0.0,0.0,0.0
11482,2019,1,hulkenberg,0.0,0.0,0.0
11483,2019,1,raikkonen,0.0,0.0,0.0
11484,2019,1,stroll,0.0,0.0,0.0
11485,2019,1,kvyat,0.0,0.0,0.0
11486,2019,1,gasly,0.0,0.0,0.0
11487,2019,1,norris,0.0,0.0,0.0
11488,2019,1,perez,0.0,0.0,0.0
11489,2019,1,albon,0.0,0.0,0.0
11490,2019,1,giovinazzi,0.0,0.0,0.0
11491,2019,1,russell,0.0,0.0,0.0
11492,2019,1,kubica,0.0,0.0,0.0
11493,2019,1,grosjean,0.0,0.0,0.0
11494,2019,1,ricciardo,0.0,0.0,0.0
11495,2019,1,sainz,0.0,0.0,0.0
11496,2019,2,bottas,26.0,1.0,1.0
11497,2019,2,hamilton,18.0,0.0,2.0
11498,2019,2,max_verstappen,15.0,0.0,3.0
11499,2019,2,leclerc,10.0,0.0,5.0
11500,2019,2,vettel,12.0,0.0,4.0
11501,2019,2,raikkonen,4.0,0.0,8.0
11502,2019,2,norris,0.0,0.0,12.0
11503,2019,2,kevin_magnussen,8.0,0.0,6.0
11504,2019,2,hulkenberg,6.0,0.0,7.0
11505,2019,2,gasly,0.0,0.0,11.0
11506,2019,2,albon,0.0,0.0,14.0
11507,2019,2,stroll,2.0,0.0,9.0
11508,2019,2,kvyat,1.0,0.0,10.0
11509,2019,2,perez,0.0,0.0,13.0
11510,2019,2,giovinazzi,0.0,0.0,15.0
11511,2019,2,russell,0.0,0.0,16.0
11512,2019,2,kubica,0.0,0.0,17.0
11513,2019,2,ricciardo,0.0,0.0,19.0
11514,2019,2,grosjean,0.0,0.0,18.0
11515,2019,2,sainz,0.0,0.0,20.0
11516,2019,3,hamilton,43.0,1.0,2.0
11517,2019,3,bottas,44.0,1.0,1.0
11518,2019,3,max_verstappen,27.0,0.0,3.0
11519,2019,3,vettel,22.0,0.0,5.0
11520,2019,3,leclerc,26.0,0.0,4.0
11521,2019,3,gasly,4.0,0.0,10.0
11522,2019,3,raikkonen,10.0,0.0,6.0
11523,2019,3,norris,8.0,0.0,7.0
11524,2019,3,kevin_magnussen,8.0,0.0,8.0
11525,2019,3,hulkenberg,6.0,0.0,9.0
11526,2019,3,ricciardo,0.0,0.0,18.0
11527,2019,3,perez,1.0,0.0,14.0
11528,2019,3,albon,2.0,0.0,11.0
11529,2019,3,stroll,2.0,0.0,12.0
11530,2019,3,kvyat,1.0,0.0,13.0
11531,2019,3,giovinazzi,0.0,0.0,15.0
11532,2019,3,grosjean,0.0,0.0,19.0
11533,2019,3,sainz,0.0,0.0,20.0
11534,2019,3,russell,0.0,0.0,16.0
11535,2019,3,kubica,0.0,0.0,17.0
11536,2019,4,bottas,62.0,1.0,2.0
11537,2019,4,hamilton,68.0,2.0,1.0
11538,2019,4,vettel,37.0,0.0,4.0
11539,2019,4,max_verstappen,39.0,0.0,3.0
11540,2019,4,leclerc,36.0,0.0,5.0
11541,2019,4,perez,5.0,0.0,12.0
11542,2019,4,gasly,13.0,0.0,6.0
11543,2019,4,raikkonen,12.0,0.0,7.0
11544,2019,4,norris,8.0,0.0,8.0
11545,2019,4,kevin_magnussen,8.0,0.0,9.0
11546,2019,4,hulkenberg,6.0,0.0,10.0
11547,2019,4,sainz,0.0,0.0,18.0
11548,2019,4,ricciardo,6.0,0.0,11.0
11549,2019,4,stroll,2.0,0.0,14.0
11550,2019,4,albon,3.0,0.0,13.0
11551,2019,4,kvyat,1.0,0.0,15.0
11552,2019,4,giovinazzi,0.0,0.0,16.0
11553,2019,4,grosjean,0.0,0.0,17.0
11554,2019,4,russell,0.0,0.0,19.0
11555,2019,4,kubica,0.0,0.0,20.0
11556,2019,5,hamilton,86.0,2.0,2.0
11557,2019,5,bottas,87.0,2.0,1.0
11558,2019,5,max_verstappen,51.0,0.0,4.0
11559,2019,5,vettel,52.0,0.0,3.0
11560,2019,5,leclerc,47.0,0.0,5.0
11561,2019,5,gasly,13.0,0.0,7.0
11562,2019,5,kevin_magnussen,8.0,0.0,10.0
11563,2019,5,perez,13.0,0.0,6.0
11564,2019,5,raikkonen,13.0,0.0,8.0
11565,2019,5,norris,12.0,0.0,9.0
11566,2019,5,sainz,6.0,0.0,12.0
11567,2019,5,ricciardo,6.0,0.0,13.0
11568,2019,5,hulkenberg,6.0,0.0,11.0
11569,2019,5,stroll,4.0,0.0,14.0
11570,2019,5,albon,3.0,0.0,15.0
11571,2019,5,kvyat,1.0,0.0,16.0
11572,2019,5,grosjean,0.0,0.0,18.0
11573,2019,5,giovinazzi,0.0,0.0,17.0
11574,2019,5,russell,0.0,0.0,19.0
11575,2019,5,kubica,0.0,0.0,20.0
11576,2019,6,hamilton,112.0,3.0,1.0
11577,2019,6,bottas,105.0,2.0,2.0
11578,2019,6,vettel,64.0,0.0,4.0
11579,2019,6,max_verstappen,66.0,0.0,3.0
11580,2019,6,leclerc,57.0,0.0,5.0
11581,2019,6,gasly,21.0,0.0,6.0
11582,2019,6,sainz,10.0,0.0,11.0
11583,2019,6,kevin_magnussen,14.0,0.0,7.0
11584,2019,6,perez,13.0,0.0,8.0
11585,2019,6,raikkonen,13.0,0.0,9.0
11586,2019,6,norris,12.0,0.0,10.0
11587,2019,6,kvyat,3.0,0.0,16.0
11588,2019,6,ricciardo,6.0,0.0,12.0
11589,2019,6,albon,3.0,0.0,15.0
11590,2019,6,hulkenberg,6.0,0.0,13.0
11591,2019,6,stroll,4.0,0.0,14.0
11592,2019,6,grosjean,1.0,0.0,17.0
11593,2019,6,giovinazzi,0.0,0.0,18.0
11594,2019,6,russell,0.0,0.0,19.0
11595,2019,6,kubica,0.0,0.0,20.0
11596,2019,7,hamilton,137.0,4.0,1.0
11597,2019,7,bottas,120.0,2.0,2.0
11598,2019,7,vettel,82.0,0.0,3.0
11599,2019,7,max_verstappen,78.0,0.0,4.0
11600,2019,7,leclerc,57.0,0.0,5.0
11601,2019,7,gasly,32.0,0.0,6.0
11602,2019,7,sainz,18.0,0.0,7.0
11603,2019,7,ricciardo,8.0,0.0,13.0
11604,2019,7,kevin_magnussen,14.0,0.0,8.0
11605,2019,7,perez,13.0,0.0,9.0
11606,2019,7,raikkonen,13.0,0.0,10.0
11607,2019,7,norris,12.0,0.0,11.0
11608,2019,7,hulkenberg,6.0,0.0,15.0
11609,2019,7,kvyat,9.0,0.0,12.0
11610,2019,7,albon,7.0,0.0,14.0
11611,2019,7,stroll,4.0,0.0,16.0
11612,2019,7,grosjean,2.0,0.0,17.0
11613,2019,7,giovinazzi,0.0,0.0,18.0
11614,2019,7,russell,0.0,0.0,19.0
11615,2019,7,kubica,0.0,0.0,20.0
11616,2019,8,hamilton,162.0,5.0,1.0
11617,2019,8,bottas,133.0,2.0,2.0
11618,2019,8,vettel,100.0,0.0,3.0
11619,2019,8,max_verstappen,88.0,0.0,4.0
11620,2019,8,leclerc,72.0,0.0,5.0
11621,2019,8,gasly,36.0,0.0,6.0
11622,2019,8,sainz,18.0,0.0,7.0
11623,2019,8,raikkonen,13.0,0.0,11.0
11624,2019,8,ricciardo,16.0,0.0,8.0
11625,2019,8,hulkenberg,12.0,0.0,13.0
