,season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium
2588,1997,2,interlagos,michael_schumacher,1969-01-03,German,ferrari,2,5800721.0,Finished,2.0,5
2589,1997,2,interlagos,alesi,1964-06-11,French,benetton,6,5801010.0,Finished,1.0,6
2590,1997,2,interlagos,herbert,1964-06-25,British,sauber,13,5817902.0,Finished,0.0,7
2591,1997,2,interlagos,fisichella,1973-01-14,Italian,jordan,7,5827629.0,Finished,0.0,8
2592,1997,2,interlagos,frentzen,1967-05-18,German,williams,8,5842392.0,Finished,0.0,9
2593,1997,2,interlagos,coulthard,1971-03-27,British,mclaren,12,,+1 Lap,0.0,10
2594,1997,2,interlagos,larini,1964-03-19,Italian,sauber,19,,+1 Lap,0.0,11
2595,1997,2,interlagos,trulli,1974-07-13,Italian,minardi,17,,+1 Lap,0.0,12
2596,1997,2,interlagos,salo,1966-11-30,Finnish,tyrrell,22,,+1 Lap,0.0,13
2597,1997,2,interlagos,nakano,1971-04-01,Japanese,prost,15,,+1 Lap,0.0,14
2598,1997,2,interlagos,verstappen,1972-03-04,Dutch,tyrrell,21,,+2 Laps,0.0,15
2599,1997,2,interlagos,irvine,1965-11-10,British,ferrari,14,,+2 Laps,0.0,16
2600,1997,2,interlagos,damon_hill,1960-09-17,British,arrows,9,,Engine,0.0,17
2601,1997,2,interlagos,katayama,1963-05-29,Japanese,minardi,18,,+5 Laps,0.0,18
2602,1997,2,interlagos,ralf_schumacher,1975-06-30,German,jordan,10,,Electrical,0.0,19
2603,1997,2,interlagos,barrichello,1972-05-23,Brazilian,stewart,11,,Suspension,0.0,20
2604,1997,2,interlagos,diniz,1970-05-22,Brazilian,arrows,16,,Suspension,0.0,21
2605,1997,2,interlagos,magnussen,1973-07-04,Danish,stewart,20,,Accident,0.0,22
2606,1997,3,galvez,villeneuve,1971-04-09,Canadian,williams,1,6721715.0,Finished,10.0,1
2607,1997,3,galvez,irvine,1965-11-10,British,ferrari,7,6722694.0,Finished,6.0,2
2608,1997,3,galvez,ralf_schumacher,1975-06-30,German,jordan,6,6733804.0,Finished,4.0,3
2609,1997,3,galvez,herbert,1964-06-25,British,sauber,8,6751634.0,Finished,3.0,4
2610,1997,3,galvez,hakkinen,1968-09-28,Finnish,mclaren,17,6752066.0,Finished,2.0,5
2611,1997,3,galvez,berger,1959-08-27,Austrian,benetton,12,6753108.0,Finished,1.0,6
2612,1997,3,galvez,alesi,1964-06-11,French,benetton,11,6768074.0,Finished,0.0,7
2613,1997,3,galvez,salo,1966-11-30,Finnish,tyrrell,19,,+1 Lap,0.0,8
2614,1997,3,galvez,trulli,1974-07-13,Italian,minardi,18,,+1 Lap,0.0,9
2615,1997,3,galvez,magnussen,1973-07-04,Danish,stewart,15,,Engine,0.0,10
2616,1997,3,galvez,larini,1964-03-19,Italian,sauber,14,,Spun off,0.0,11
2617,1997,3,galvez,diniz,1970-05-22,Brazilian,arrows,22,,Engine,0.0,12
2618,1997,3,galvez,nakano,1971-04-01,Japanese,prost,20,,Engine,0.0,13
2619,1997,3,galvez,verstappen,1972-03-04,Dutch,tyrrell,16,,Engine,0.0,14
2620,1997,3,galvez,katayama,1963-05-29,Japanese,minardi,21,,Spun off,0.0,15
2621,1997,3,galvez,damon_hill,1960-09-17,British,arrows,13,,Engine,0.0,16
2622,1997,3,galvez,fisichella,1973-01-14,Italian,jordan,9,,Collision,0.0,17
2623,1997,3,galvez,barrichello,1972-05-23,Brazilian,stewart,5,,Hydraulics,0.0,18
2624,1997,3,galvez,panis,1966-09-02,French,prost,3,,Electrical,0.0,19
2625,1997,3,galvez,frentzen,1967-05-18,German,williams,2,,Clutch,0.0,20
2626,1997,3,galvez,michael_schumacher,1969-01-03,German,ferrari,4,,Collision,0.0,21
2627,1997,3,galvez,coulthard,1971-03-27,British,mclaren,10,,Collision,0.0,22
2628,1997,4,imola,frentzen,1967-05-18,German,williams,2,5460673.0,Finished,10.0,1
2629,1997,4,imola,michael_schumacher,1969-01-03,German,ferrari,3,5461910.0,Finished,6.0,2
2630,1997,4,imola,irvine,1965-11-10,British,ferrari,9,5539016.0,Finished,4.0,3
2631,1997,4,imola,fisichella,1973-01-14,Italian,jordan,6,5544061.0,Finished,3.0,4
2632,1997,4,imola,alesi,1964-06-11,French,benetton,14,,+1 Lap,2.0,5
2633,1997,4,imola,hakkinen,1968-09-28,Finnish,mclaren,8,,+1 Lap,1.0,6
2634,1997,4,imola,larini,1964-03-19,Italian,sauber,12,,+1 Lap,0.0,7
2635,1997,4,imola,panis,1966-09-02,French,prost,4,,+1 Lap,0.0,8
2636,1997,4,imola,salo,1966-11-30,Finnish,tyrrell,19,,+2 Laps,0.0,9
2637,1997,4,imola,verstappen,1972-03-04,Dutch,tyrrell,21,,+2 Laps,0.0,10
2638,1997,4,imola,katayama,1963-05-29,Japanese,minardi,22,,+3 Laps,0.0,11
2639,1997,4,imola,diniz,1970-05-22,Brazilian,arrows,17,,Gearbox,0.0,12
2640,1997,4,imola,villeneuve,1971-04-09,Canadian,williams,1,,Gearbox,0.0,13
2641,1997,4,imola,coulthard,1971-03-27,British,mclaren,10,,Engine,0.0,14
2642,1997,4,imola,barrichello,1972-05-23,Brazilian,stewart,13,,Engine,0.0,15
2643,1997,4,imola,herbert,1964-06-25,British,sauber,7,,Electrical,0.0,16
2644,1997,4,imola,ralf_schumacher,1975-06-30,German,jordan,5,,Transmission,0.0,17
2645,1997,4,imola,nakano,1971-04-01,Japanese,prost,18,,Collision,0.0,18
2646,1997,4,imola,damon_hill,1960-09-17,British,arrows,15,,Collision,0.0,19
2647,1997,4,imola,berger,1959-08-27,Austrian,benetton,11,,Spun off,0.0,20
2648,1997,4,imola,magnussen,1973-07-04,Danish,stewart,16,,Spun off,0.0,21
2649,1997,4,imola,trulli,1974-07-13,Italian,minardi,20,,Gearbox,0.0,22
2650,1997,5,monaco,michael_schumacher,1969-01-03,German,ferrari,2,7205654.0,Finished,10.0,1
2651,1997,5,monaco,barrichello,1972-05-23,Brazilian,stewart,10,7258960.0,Finished,6.0,2
2652,1997,5,monaco,irvine,1965-11-10,British,ferrari,15,7287762.0,Finished,4.0,3
2653,1997,5,monaco,panis,1966-09-02,French,prost,12,7310056.0,Finished,3.0,4
2654,1997,5,monaco,salo,1966-11-30,Finnish,tyrrell,14,,+1 Lap,2.0,5
2655,1997,5,monaco,fisichella,1973-01-14,Italian,jordan,4,,+1 Lap,1.0,6
2656,1997,5,monaco,magnussen,1973-07-04,Danish,stewart,19,,+1 Lap,0.0,7
2657,1997,5,monaco,verstappen,1972-03-04,Dutch,tyrrell,22,,+2 Laps,0.0,8
2658,1997,5,monaco,berger,1959-08-27,Austrian,benetton,17,,+2 Laps,0.0,9
2659,1997,5,monaco,katayama,1963-05-29,Japanese,minardi,20,,+2 Laps,0.0,10
2660,1997,5,monaco,frentzen,1967-05-18,German,williams,1,,Spun off,0.0,11
2661,1997,5,monaco,nakano,1971-04-01,Japanese,prost,21,,Spun off,0.0,12
2662,1997,5,monaco,larini,1964-03-19,Italian,sauber,11,,Spun off,0.0,13
2663,1997,5,monaco,alesi,1964-06-11,French,benetton,9,,Spun off,0.0,14
2664,1997,5,monaco,villeneuve,1971-04-09,Canadian,williams,3,,Spun off,0.0,15
2665,1997,5,monaco,ralf_schumacher,1975-06-30,German,jordan,6,,Spun off,0.0,16
2666,1997,5,monaco,herbert,1964-06-25,British,sauber,7,,Spun off,0.0,17
2667,1997,5,monaco,trulli,1974-07-13,Italian,minardi,18,,Spun off,0.0,18
2668,1997,5,monaco,coulthard,1971-03-27,British,mclaren,5,,Spun off,0.0,19
2669,1997,5,monaco,hakkinen,1968-09-28,Finnish,mclaren,8,,Collision,0.0,20
2670,1997,5,monaco,damon_hill,1960-09-17,British,arrows,13,,Collision,0.0,21
2671,1997,5,monaco,diniz,1970-05-22,Brazilian,arrows,16,,Spun off,0.0,22
2672,1997,6,catalunya,villeneuve,1971-04-09,Canadian,williams,1,5435896.0,Finished,10.0,1
2673,1997,6,catalunya,panis,1966-09-02,French,prost,12,5441700.0,Finished,6.0,2
2674,1997,6,catalunya,alesi,1964-06-11,French,benetton,4,5448430.0,Finished,4.0,3
2675,1997,6,catalunya,michael_schumacher,1969-01-03,German,ferrari,7,5453875.0,Finished,3.0,4
2676,1997,6,catalunya,herbert,1964-06-25,British,sauber,10,5463882.0,Finished,2.0,5
2677,1997,6,catalunya,coulthard,1971-03-27,British,mclaren,3,5465640.0,Finished,1.0,6
2678,1997,6,catalunya,hakkinen,1968-09-28,Finnish,mclaren,5,5484681.0,Finished,0.0,7
2679,1997,6,catalunya,frentzen,1967-05-18,German,williams,2,5500035.0,Finished,0.0,8
2680,1997,6,catalunya,fisichella,1973-01-14,Italian,jordan,8,5500663.0,Finished,0.0,9
2681,1997,6,catalunya,berger,1959-08-27,Austrian,benetton,6,5501566.0,Finished,0.0,10
2682,1997,6,catalunya,verstappen,1972-03-04,Dutch,tyrrell,19,,+1 Lap,0.0,11
2683,1997,6,catalunya,irvine,1965-11-10,British,ferrari,11,,+1 Lap,0.0,12
2684,1997,6,catalunya,magnussen,1973-07-04,Danish,stewart,22,,+1 Lap,0.0,13
2685,1997,6,catalunya,morbidelli,1968-01-13,Italian,sauber,13,,+2 Laps,0.0,14
2686,1997,6,catalunya,trulli,1974-07-13,Italian,minardi,18,,+2 Laps,0.0,15
2687,1997,6,catalunya,diniz,1970-05-22,Brazilian,arrows,21,,Engine,0.0,16
2688,1997,6,catalunya,ralf_schumacher,1975-06-30,German,jordan,9,,Engine,0.0,17
2689,1997,6,catalunya,barrichello,1972-05-23,Brazilian,stewart,17,,Engine,0.0,18
2690,1997,6,catalunya,salo,1966-11-30,Finnish,tyrrell,14,,Puncture,0.0,19
2691,1997,6,catalunya,nakano,1971-04-01,Japanese,prost,16,,Gearbox,0.0,20
2692,1997,6,catalunya,damon_hill,1960-09-17,British,arrows,15,,Engine,0.0,21
2693,1997,6,catalunya,katayama,1963-05-29,Japanese,minardi,20,,Gearbox,0.0,22
2694,1997,7,villeneuve,michael_schumacher,1969-01-03,German,ferrari,1,4660646.0,Finished,10.0,1
2695,1997,7,villeneuve,alesi,1964-06-11,French,benetton,8,4663211.0,Finished,6.0,2
2696,1997,7,villeneuve,fisichella,1973-01-14,Italian,jordan,6,4663865.0,Finished,4.0,3
2697,1997,7,villeneuve,frentzen,1967-05-18,German,williams,4,4664414.0,Finished,3.0,4
2698,1997,7,villeneuve,herbert,1964-06-25,British,sauber,13,4665362.0,Finished,2.0,5
2699,1997,7,villeneuve,nakano,1971-04-01,Japanese,prost,19,4697347.0,Finished,1.0,6
2700,1997,7,villeneuve,coulthard,1971-03-27,British,mclaren,5,4698399.0,Finished,0.0,7
2701,1997,7,villeneuve,diniz,1970-05-22,Brazilian,arrows,16,,+1 Lap,0.0,8
2702,1997,7,villeneuve,damon_hill,1960-09-17,British,arrows,15,,+1 Lap,0.0,9
2703,1997,7,villeneuve,morbidelli,1968-01-13,Italian,sauber,18,,+1 Lap,0.0,10
2704,1997,7,villeneuve,panis,1966-09-02,French,prost,10,,Spun off,0.0,11
2705,1997,7,villeneuve,salo,1966-11-30,Finnish,tyrrell,17,,Engine,0.0,12
2706,1997,7,villeneuve,verstappen,1972-03-04,Dutch,tyrrell,14,,Gearbox,0.0,13
2707,1997,7,villeneuve,wurz,1974-02-15,Austrian,benetton,11,,Transmission,0.0,14
2708,1997,7,villeneuve,barrichello,1972-05-23,Brazilian,stewart,3,,Gearbox,0.0,15
2709,1997,7,villeneuve,trulli,1974-07-13,Italian,minardi,20,,Engine,0.0,16
2710,1997,7,villeneuve,ralf_schumacher,1975-06-30,German,jordan,7,,Accident,0.0,17
2711,1997,7,villeneuve,katayama,1963-05-29,Japanese,minardi,22,,Spun off,0.0,18
2712,1997,7,villeneuve,villeneuve,1971-04-09,Canadian,williams,2,,Accident,0.0,19
2713,1997,7,villeneuve,hakkinen,1968-09-28,Finnish,mclaren,9,,Engine,0.0,20
2714,1997,7,villeneuve,irvine,1965-11-10,British,ferrari,12,,Accident,0.0,21
2715,1997,7,villeneuve,magnussen,1973-07-04,Danish,stewart,21,,Spun off,0.0,22
2716,1997,8,magny_cours,michael_schumacher,1969-01-03,German,ferrari,1,5930492.0,Finished,10.0,1
2717,1997,8,magny_cours,frentzen,1967-05-18,German,williams,2,5954029.0,Finished,6.0,2
2718,1997,8,magny_cours,irvine,1965-11-10,British,ferrari,5,6005293.0,Finished,4.0,3
2719,1997,8,magny_cours,villeneuve,1971-04-09,Canadian,williams,4,6012276.0,Finished,3.0,4
2720,1997,8,magny_cours,alesi,1964-06-11,French,benetton,8,6013227.0,Finished,2.0,5
2721,1997,8,magny_cours,ralf_schumacher,1975-06-30,German,jordan,3,6020363.0,Finished,1.0,6
2722,1997,8,magny_cours,coulthard,1971-03-27,British,mclaren,9,,Collision,0.0,7
2723,1997,8,magny_cours,herbert,1964-06-25,British,sauber,14,,+1 Lap,0.0,8
2724,1997,8,magny_cours,fisichella,1973-01-14,Italian,jordan,11,,+1 Lap,0.0,9
2725,1997,8,magny_cours,trulli,1974-07-13,Italian,prost,6,,+2 Laps,0.0,10
2726,1997,8,magny_cours,katayama,1963-05-29,Japanese,minardi,21,,+2 Laps,0.0,11
2727,1997,8,magny_cours,damon_hill,1960-09-17,British,arrows,17,,+3 Laps,0.0,12
2728,1997,8,magny_cours,salo,1966-11-30,Finnish,tyrrell,19,,Electrical,0.0,13
2729,1997,8,magny_cours,wurz,1974-02-15,Austrian,benetton,7,,Spun off,0.0,14
2730,1997,8,magny_cours,diniz,1970-05-22,Brazilian,arrows,16,,Spun off,0.0,15
2731,1997,8,magny_cours,fontana,1975-01-20,Argentine,sauber,20,,Spun off,0.0,16
2732,1997,8,magny_cours,barrichello,1972-05-23,Brazilian,stewart,13,,Engine,0.0,17
2733,1997,8,magny_cours,magnussen,1973-07-04,Danish,stewart,15,,Brakes,0.0,18
2734,1997,8,magny_cours,hakkinen,1968-09-28,Finnish,mclaren,10,,Engine,0.0,19
2735,1997,8,magny_cours,verstappen,1972-03-04,Dutch,tyrrell,18,,Spun off,0.0,20
2736,1997,8,magny_cours,nakano,1971-04-01,Japanese,prost,12,,Spun off,0.0,21
2737,1997,8,magny_cours,marques,1976-01-19,Brazilian,minardi,22,,Engine,0.0,22
2738,1997,9,silverstone,villeneuve,1971-04-09,Canadian,williams,1,5281665.0,Finished,10.0,1
2739,1997,9,silverstone,alesi,1964-06-11,French,benetton,11,5291870.0,Finished,6.0,2
2740,1997,9,silverstone,wurz,1974-02-15,Austrian,benetton,8,5292961.0,Finished,4.0,3
2741,1997,9,silverstone,coulthard,1971-03-27,British,mclaren,6,5312894.0,Finished,3.0,4
2742,1997,9,silverstone,ralf_schumacher,1975-06-30,German,jordan,5,5313545.0,Finished,2.0,5
2743,1997,9,silverstone,damon_hill,1960-09-17,British,arrows,12,5355217.0,Finished,1.0,6
2744,1997,9,silverstone,fisichella,1973-01-14,Italian,jordan,10,,+1 Lap,0.0,7
2745,1997,9,silverstone,trulli,1974-07-13,Italian,prost,13,,+1 Lap,0.0,8
2746,1997,9,silverstone,fontana,1975-01-20,Argentine,sauber,14,,+1 Lap,0.0,9
2747,1997,9,silverstone,marques,1976-01-19,Brazilian,minardi,21,,+1 Lap,0.0,10
2748,1997,9,silverstone,nakano,1971-04-01,Japanese,prost,15,,Engine,0.0,11
2749,1997,9,silverstone,hakkinen,1968-09-28,Finnish,mclaren,3,,Engine,0.0,12
2750,1997,9,silverstone,magnussen,1973-07-04,Danish,stewart,16,,Engine,0.0,13
2751,1997,9,silverstone,verstappen,1972-03-04,Dutch,tyrrell,20,,Engine,0.0,14
2752,1997,9,silverstone,irvine,1965-11-10,British,ferrari,7,,Halfshaft,0.0,15
2753,1997,9,silverstone,salo,1966-11-30,Finnish,tyrrell,18,,Engine,0.0,16
2754,1997,9,silverstone,herbert,1964-06-25,British,sauber,9,,Electrical,0.0,17
2755,1997,9,silverstone,michael_schumacher,1969-01-03,German,ferrari,4,,Wheel,0.0,18
2756,1997,9,silverstone,barrichello,1972-05-23,Brazilian,stewart,22,,Engine,0.0,19
2757,1997,9,silverstone,diniz,1970-05-22,Brazilian,arrows,17,,Engine,0.0,20
2758,1997,9,silverstone,frentzen,1967-05-18,German,williams,2,,Collision,0.0,21
2759,1997,9,silverstone,katayama,1963-05-29,Japanese,minardi,19,,Spun off,0.0,22
2760,1997,10,hockenheimring,berger,1959-08-27,Austrian,benetton,1,4859046.0,Finished,10.0,1
2761,1997,10,hockenheimring,michael_schumacher,1969-01-03,German,ferrari,4,4876573.0,Finished,6.0,2
2762,1997,10,hockenheimring,hakkinen,1968-09-28,Finnish,mclaren,3,4883816.0,Finished,4.0,3
2763,1997,10,hockenheimring,trulli,1974-07-13,Italian,prost,11,4886211.0,Finished,3.0,4
2764,1997,10,hockenheimring,ralf_schumacher,1975-06-30,German,jordan,7,4889041.0,Finished,2.0,5
2765,1997,10,hockenheimring,alesi,1964-06-11,French,benetton,6,4893763.0,Finished,1.0,6
2766,1997,10,hockenheimring,nakano,1971-04-01,Japanese,prost,17,4938768.0,Finished,0.0,7
2767,1997,10,hockenheimring,damon_hill,1960-09-17,British,arrows,13,,+1 Lap,0.0,8
2768,1997,10,hockenheimring,fontana,1975-01-20,Argentine,sauber,18,,+1 Lap,0.0,9
2769,1997,10,hockenheimring,verstappen,1972-03-04,Dutch,tyrrell,20,,+1 Lap,0.0,10
2770,1997,10,hockenheimring,fisichella,1973-01-14,Italian,jordan,2,,+5 Laps,0.0,11
2771,1997,10,hockenheimring,barrichello,1972-05-23,Brazilian,stewart,12,,Engine,0.0,12
2772,1997,10,hockenheimring,salo,1966-11-30,Finnish,tyrrell,19,,Clutch,0.0,13
2773,1997,10,hockenheimring,villeneuve,1971-04-09,Canadian,williams,9,,Spun off,0.0,14
2774,1997,10,hockenheimring,magnussen,1973-07-04,Danish,stewart,15,,Engine,0.0,15
2775,1997,10,hockenheimring,katayama,1963-05-29,Japanese,minardi,22,,Out of fuel,0.0,16
2776,1997,10,hockenheimring,herbert,1964-06-25,British,sauber,14,,Accident,0.0,17
2777,1997,10,hockenheimring,diniz,1970-05-22,Brazilian,arrows,16,,Accident,0.0,18
2778,1997,10,hockenheimring,coulthard,1971-03-27,British,mclaren,8,,Transmission,0.0,19
2779,1997,10,hockenheimring,frentzen,1967-05-18,German,williams,5,,Collision,0.0,20
2780,1997,10,hockenheimring,irvine,1965-11-10,British,ferrari,10,,Collision,0.0,21
2781,1997,10,hockenheimring,marques,1976-01-19,Brazilian,minardi,21,,Gearbox,0.0,22
2782,1997,11,hungaroring,villeneuve,1971-04-09,Canadian,williams,2,6347149.0,Finished,10.0,1
2783,1997,11,hungaroring,damon_hill,1960-09-17,British,arrows,3,6356228.0,Finished,6.0,2
2784,1997,11,hungaroring,herbert,1964-06-25,British,sauber,10,6367594.0,Finished,4.0,3
2785,1997,11,hungaroring,michael_schumacher,1969-01-03,German,ferrari,1,6377650.0,Finished,3.0,4
2786,1997,11,hungaroring,ralf_schumacher,1975-06-30,German,jordan,14,6377864.0,Finished,2.0,5
2787,1997,11,hungaroring,nakano,1971-04-01,Japanese,prost,16,6388661.0,Finished,1.0,6
2788,1997,11,hungaroring,trulli,1974-07-13,Italian,prost,12,6422701.0,Finished,0.0,7
2789,1997,11,hungaroring,berger,1959-08-27,Austrian,benetton,7,6423558.0,Finished,0.0,8
2790,1997,11,hungaroring,irvine,1965-11-10,British,ferrari,5,,Spun off,0.0,9
2791,1997,11,hungaroring,katayama,1963-05-29,Japanese,minardi,20,,+1 Lap,0.0,10
2792,1997,11,hungaroring,alesi,1964-06-11,French,benetton,9,,+1 Lap,0.0,11
2793,1997,11,hungaroring,marques,1976-01-19,Brazilian,minardi,22,,+2 Laps,0.0,12
2794,1997,11,hungaroring,salo,1966-11-30,Finnish,tyrrell,21,,+2 Laps,0.0,13
2795,1997,11,hungaroring,coulthard,1971-03-27,British,mclaren,8,,Electrical,0.0,14
2796,1997,11,hungaroring,verstappen,1972-03-04,Dutch,tyrrell,18,,Gearbox,0.0,15
2797,1997,11,hungaroring,diniz,1970-05-22,Brazilian,arrows,19,,Electrical,0.0,16
2798,1997,11,hungaroring,fisichella,1973-01-14,Italian,jordan,13,,Spun off,0.0,17
2799,1997,11,hungaroring,frentzen,1967-05-18,German,williams,6,,Fuel,0.0,18
2800,1997,11,hungaroring,barrichello,1972-05-23,Brazilian,stewart,11,,Engine,0.0,19
2801,1997,11,hungaroring,hakkinen,1968-09-28,Finnish,mclaren,4,,Hydraulics,0.0,20
2802,1997,11,hungaroring,morbidelli,1968-01-13,Italian,sauber,15,,Engine,0.0,21
2803,1997,11,hungaroring,magnussen,1973-07-04,Danish,stewart,17,,Accident,0.0,22
2804,1997,12,spa,michael_schumacher,1969-01-03,German,ferrari,3,5626717.0,Finished,10.0,1
2805,1997,12,spa,fisichella,1973-01-14,Italian,jordan,4,5653470.0,Finished,6.0,2
2806,1997,12,spa,frentzen,1967-05-18,German,williams,7,5658864.0,Finished,4.0,3
2807,1997,12,spa,herbert,1964-06-25,British,sauber,11,5665742.0,Finished,3.0,4
2808,1997,12,spa,villeneuve,1971-04-09,Canadian,williams,1,5668820.0,Finished,2.0,5
2809,1997,12,spa,berger,1959-08-27,Austrian,benetton,15,5690458.0,Finished,1.0,6
2810,1997,12,spa,diniz,1970-05-22,Brazilian,arrows,8,5712648.0,Finished,0.0,7
2811,1997,12,spa,alesi,1964-06-11,French,benetton,2,5728725.0,Finished,0.0,8
2812,1997,12,spa,morbidelli,1968-01-13,Italian,sauber,13,5729299.0,Finished,0.0,9
2813,1997,12,spa,irvine,1965-11-10,British,ferrari,17,,+1 Lap,0.0,10
2814,1997,12,spa,salo,1966-11-30,Finnish,tyrrell,19,,+1 Lap,0.0,11
2815,1997,12,spa,magnussen,1973-07-04,Danish,stewart,18,,+1 Lap,0.0,12
2816,1997,12,spa,damon_hill,1960-09-17,British,arrows,9,,+2 Laps,0.0,13
2817,1997,12,spa,katayama,1963-05-29,Japanese,minardi,20,,+2 Laps,0.0,14
2818,1997,12,spa,trulli,1974-07-13,Italian,prost,14,,+2 Laps,0.0,15
2819,1997,12,spa,hakkinen,1968-09-28,Finnish,mclaren,5,,Disqualified,0.0,16
2820,1997,12,spa,verstappen,1972-03-04,Dutch,tyrrell,21,,Spun off,0.0,17
2821,1997,12,spa,ralf_schumacher,1975-06-30,German,jordan,6,,Spun off,0.0,18
2822,1997,12,spa,coulthard,1971-03-27,British,mclaren,10,,Spun off,0.0,19
2823,1997,12,spa,marques,1976-01-19,Brazilian,minardi,22,,Spun off,0.0,20
2824,1997,12,spa,barrichello,1972-05-23,Brazilian,stewart,12,,Steering,0.0,21
2825,1997,12,spa,nakano,1971-04-01,Japanese,prost,16,,Electrical,0.0,22
2826,1997,13,monza,coulthard,1971-03-27,British,mclaren,6,4624609.0,Finished,10.0,1
2827,1997,13,monza,alesi,1964-06-11,French,benetton,1,4626546.0,Finished,6.0,2
2828,1997,13,monza,frentzen,1967-05-18,German,williams,2,4628952.0,Finished,4.0,3
2829,1997,13,monza,fisichella,1973-01-14,Italian,jordan,3,4630480.0,Finished,3.0,4
2830,1997,13,monza,villeneuve,1971-04-09,Canadian,williams,4,4631025.0,Finished,2.0,5
2831,1997,13,monza,michael_schumacher,1969-01-03,German,ferrari,9,4636090.0,Finished,1.0,6
2832,1997,13,monza,berger,1959-08-27,Austrian,benetton,7,4637080.0,Finished,0.0,7
2833,1997,13,monza,irvine,1965-11-10,British,ferrari,10,4642248.0,Finished,0.0,8
2834,1997,13,monza,hakkinen,1968-09-28,Finnish,mclaren,5,4673982.0,Finished,0.0,9
2835,1997,13,monza,trulli,1974-07-13,Italian,prost,16,4687315.0,Finished,0.0,10
2836,1997,13,monza,nakano,1971-04-01,Japanese,prost,15,4687936.0,Finished,0.0,11
2837,1997,13,monza,morbidelli,1968-01-13,Italian,sauber,18,,+1 Lap,0.0,12
2838,1997,13,monza,barrichello,1972-05-23,Brazilian,stewart,11,,+1 Lap,0.0,13
2839,1997,13,monza,marques,1976-01-19,Brazilian,minardi,22,,+3 Laps,0.0,14
2840,1997,13,monza,damon_hill,1960-09-17,British,arrows,14,,Engine,0.0,15
2841,1997,13,monza,ralf_schumacher,1975-06-30,German,jordan,8,,Collision,0.0,16
2842,1997,13,monza,herbert,1964-06-25,British,sauber,12,,Collision,0.0,17
2843,1997,13,monza,salo,1966-11-30,Finnish,tyrrell,19,,Engine,0.0,18
2844,1997,13,monza,magnussen,1973-07-04,Danish,stewart,13,,Transmission,0.0,19
2845,1997,13,monza,verstappen,1972-03-04,Dutch,tyrrell,20,,Gearbox,0.0,20
2846,1997,13,monza,katayama,1963-05-29,Japanese,minardi,21,,Spun off,0.0,21
2847,1997,13,monza,diniz,1970-05-22,Brazilian,arrows,17,,Suspension,0.0,22
2848,1997,14,red_bull_ring,villeneuve,1971-04-09,Canadian,williams,1,5255999.0,Finished,10.0,1
2849,1997,14,red_bull_ring,coulthard,1971-03-27,British,mclaren,10,5258908.0,Finished,6.0,2
2850,1997,14,red_bull_ring,frentzen,1967-05-18,German,williams,4,5259961.0,Finished,4.0,3
2851,1997,14,red_bull_ring,fisichella,1973-01-14,Italian,jordan,14,5268126.0,Finished,3.0,4
2852,1997,14,red_bull_ring,ralf_schumacher,1975-06-30,German,jordan,11,5287858.0,Finished,2.0,5
2853,1997,14,red_bull_ring,michael_schumacher,1969-01-03,German,ferrari,9,5289409.0,Finished,1.0,6
2854,1997,14,red_bull_ring,damon_hill,1960-09-17,British,arrows,7,5293206.0,Finished,0.0,7
2855,1997,14,red_bull_ring,herbert,1964-06-25,British,sauber,12,5305056.0,Finished,0.0,8
2856,1997,14,red_bull_ring,morbidelli,1968-01-13,Italian,sauber,13,5322454.0,Finished,0.0,9
2857,1997,14,red_bull_ring,berger,1959-08-27,Austrian,benetton,18,,+1 Lap,0.0,10
2858,1997,14,red_bull_ring,katayama,1963-05-29,Japanese,minardi,19,,+2 Laps,0.0,11
2859,1997,14,red_bull_ring,verstappen,1972-03-04,Dutch,tyrrell,20,,+2 Laps,0.0,12
2860,1997,14,red_bull_ring,diniz,1970-05-22,Brazilian,arrows,17,,+4 Laps,0.0,13
